IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,FIN,Finland,Year,2018,true,,,,,,,,,,,,,223.1,,,,,,223.1,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2018,true,,,,,,,,,,,,,229.5,,,,,,229.5,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,BLZ,Belize,Year,2018,true,,,,,,,,,,,,,23.41,,,,,,23.41,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2018,true,,,,,,,,,,,,,25.06,,,,,,25.06,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,PER,Peru,Year,2018,true,,,,,,,,,,,,,29.77,,,,,,29.77,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2018,true,,,,,,,,,,,,,3.1,,,,,,3.1,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,SSD,South Sudan,Year,2018,true,,,,,,,,,,,,,3.4,,,,,,3.4,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2018,true,,,,,,,,,,,,,3.63,,,,,,3.63,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,HTI,Haiti,Year,2018,true,,,,,,,,,,,,,3.98,,,,,,3.98,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,BRB,Barbados,Year,2018,true,,,,,,,,,,,,,30.6,,,,,,30.6,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2018,true,,,,,,,,,,,,,32.57,,,,,,32.57,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2018,true,,,,,,,,,,,,,33.39,,,,,,33.39,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2018,true,,,,,,,,,,,,,38.26,,,,,,38.26,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2018,true,,,,,,,,,,,,,39.35,,,,,,39.35,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,AGO,Angola,Year,2018,true,,,,,,,,,,,,,4.08,,,,,,4.08,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MLI,Mali,Year,2018,true,,,,,,,,,,,,,4.41,,,,,,4.41,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2018,true,,,,,,,,,,,,,4.46,,,,,,4.46,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2018,true,,,,,,,,,,,,,42.14,,,,,,42.14,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2018,true,,,,,,,,,,,,,45.67,,,,,,45.67,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2018,true,,,,,,,,,,,,,47.85,,,,,,47.85,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,ZAF,South Africa,Year,2018,true,,,,,,,,,,,,,49.74,,,,,,49.74,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2018,true,,,,,,,,,,,,,5.67,,,,,,5.67,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,GIN,Guinea,Year,2018,true,,,,,,,,,,,,,5.8,,,,,,5.8,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2018,true,,,,,,,,,,,,,54.57,,,,,,54.57,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2018,true,,,,,,,,,,,,,57.33,,,,,,57.33,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2018,true,,,,,,,,,,,,,58.97,,,,,,58.97,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,GRD,Grenada,Year,2018,true,,,,,,,,,,,,,62.84,,,,,,62.84,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,HND,Honduras,Year,2018,true,,,,,,,,,,,,,7.29,,,,,,7.29,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2018,true,,,,,,,,,,,,,7.53,,,,,,7.53,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2018,true,,,,,,,,,,,,,7.85,,,,,,7.85,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2018,true,,,,,,,,,,,,,70.15,,,,,,70.15,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2018,true,,,,,,,,,,,,,71.97,,,,,,71.97,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2018,true,,,,,,,,,,,,,75.61,,,,,,75.61,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2018,true,,,,,,,,,,,,,78.51,,,,,,78.51,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2018,true,,,,,,,,,,,,,9.25,,,,,,9.25,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2018,true,,,,,,,,,,,,,9.43,,,,,,9.43,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AFR,Africa,Country,COG,Congo,Year,2018,true,,,,,,,,,,,,,9.69,,,,,,9.69,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,MLT,Malta,Year,2018,true,,,,,,,,,,,,,94.83,,,,,,94.83,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2017,true,,,,,,,,,,,,,121.7,,,,,,121.7,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2017,true,,,,,,,,,,,,,13.89,,,,,,13.89,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2017,true,,,,,,,,,,,,,15.52,,,,,,15.52,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2017,true,,,,,,,,,,,,,15.59,,,,,,15.59,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2017,true,,,,,,,,,,,,,25.14,,,,,,25.14,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,ARG,Argentina,Year,2017,true,,,,,,,,,,,,,26,,,,,,26,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2017,true,,,,,,,,,,,,,31.55,,,,,,31.55,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2017,true,,,,,,,,,,,,,44.49,,,,,,44.49,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,DMA,Dominica,Year,2017,true,,,,,,,,,,,,,60.98,,,,,,60.98,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2017,true,,,,,,,,,,,,,62.43,,,,,,62.43,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2017,true,,,,,,,,,,,,,65.31,,,,,,65.31,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ROU,Romania,Year,2017,true,,,,,,,,,,,,,73.89,,,,,,73.89,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2016,true,,,,,,,,,,,,,14.46,,,,,,14.46,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2016,true,,,,,,,,,,,,,15.41,,,,,,15.41,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2016,true,,,,,,,,,,,,,52.51,,,,,,52.51,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,,,,,,,,,,,,,60.86,,,,,,60.86,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,,,,,,,,,,,,,81.22,,,,,,81.22,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,BLR,Belarus,Year,2015,true,,,,,,,,,,,,,110,,,,,,110,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2015,true,,,,,,,,,,,,,24.94,,,,,,24.94,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2015,true,,,,,,,,,,,,,37.92,,,,,,37.92,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,AND,Andorra,Year,2015,true,,,,,,,,,,,,,40.13,,,,,,40.13,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2015,true,,,,,,,,,,,,,42.19,,,,,,42.19,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,ARM,Armenia,Year,2015,true,,,,,,,,,,,,,49.54,,,,,,49.54,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2015,true,,,,,,,,,,,,,72.94,,,,,,72.94,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2014,true,,,,,,,,,,,,,1.12,,,,,,1.12,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2014,true,,,,,,,,,,,,,112.8,,,,,,112.8,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,MCO,Monaco,Year,2014,true,,,,,,,,,,,,,201.6,,,,,,201.6,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2014,true,,,,,,,,,,,,,44.27,,,,,,44.27,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2014,true,,,,,,,,,,,,,47.53,,,,,,47.53,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2014,true,,,,,,,,,,,,,64.34,,,,,,64.34,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2014,true,,,,,,,,,,,,,66.61,,,,,,66.61,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2014,true,,,,,,,,,,,,,7.29,,,,,,7.29,,,EN,2022-02-07T23:00:00.000Z
HWF_0006,"Nursing and midwifery personnel (per 10,000)",numeric,EUR,Europe,Country,SMR,San Marino,Year,2014,true,,,,,,,,,,,,,82.07,,,,,,82.07,,,EN,2022-02-07T23:00:00.000Z
